key	accuracy	ammo	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	dismounted_melee_defence	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strengths_weaknesses_text	supports_first_person	training_level	num_guns	officers	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	chariot	num_chariots	reload	loose_spacing	spotting_and_hiding	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power
mk_ita_naval_t1_admiral_guard	0	0	mk_t1_heavy	2880	inf_melee	40	com	25	36	26	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	40	26	50	0		0		0	mk_t1_sidearm_mix		6	mk_t1_heavy_mid	mk_placeholder	mk_elite_melee_inf	mk_none	false	elite	0	mk_ita_t1_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_heavy_commander	200.0000	200.0000		0	0	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t1_archer_marines	5	24	mk_t1_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_axe_shield_bow_horse	mk_infantry_light	30	16	35	0		0		0	mk_t1_sidearm_mix	mk_longbow_weak	3	mk_t1_light	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t1_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_archers	selected_archers	1.0000	20.0000
mk_ita_naval_t1_catapult_crew	5	18	mk_t1_light	2500	artillery	15	art_fld	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_onager_ship_light_crew	mk_infantry_light	25	11	35	0		0		0	mk_t1_sidearm_mix		4	mk_t1_light	mk_all_catapult	mk_trained_missile_inf	mk_none	true	trained	1	mk_ita_t1_nav_officers		mk_nav_catapult	true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_artillery_ship	selected_artillery_siege	selected_artillery_siege	1.0000	20.0000
mk_ita_naval_t1_crossbow_marines	5	27	mk_t1_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_axe_shield_ltd_cwe_crossbow1_camel	mk_infantry_light	30	16	35	0		0		0	mk_t1_sidearm_mix	mk_crossbow_fire	3	mk_t1_light	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t1_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_balistarii	selected_balistarii	1.0000	20.0000
mk_ita_naval_t1_heavy_marines	0	0	mk_t1_medium-heavy	2880	inf_melee	25	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	36	22	40	0		0		0	mk_t1_sidearm_mix		6	mk_t1_medium_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_ita_t1_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_heavy	200.0000	200.0000		0	0	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t1_light_marines	5	3	mk_t1_light-medium	2880	inf_melee	25	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_light	30	16	35	0		0		0	mk_t1_sidearm_mix	mk_javelin_precursor	6	mk_t1_light_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	trained	0	mk_ita_t1_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t1_seamen	0	8	mk_t1_light	2880	inf_melee	30	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_spear_2h_javelin_foot	mk_infantry_light	20	10	30	0		0		0	mk_t1_spear	mk_javelin	6	mk_t1_light	mk_placeholder	mk_rabble_melee_inf	mk_none	false	poorly_trained	0	mk_ita_t1_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	5	true		naval_selected_generic	selected_generic	selected_skirmishers	1.0000	20.0000
mk_ita_naval_t2_admiral_guard	15	18	mk_t2_heavy	2880	inf_melee	40	com	25	36	26	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	40	26	50	0		0		0	mk_t2_sidearm_mix		6	mk_t2_heavy_mid	mk_placeholder	mk_elite_melee_inf	mk_none	false	elite	0	mk_ita_t2_nav_officers		mk_nav_ballista	true	60.0000	2000.0000	0.0000	mk_marine_heavy_commander	200.0000	200.0000		0	50	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t2_archer_marines	5	24	mk_t2_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_axe_shield_bow_horse	mk_infantry_light	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_longbow_weak	3	mk_t2_light	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t2_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_archers	selected_archers	1.0000	20.0000
mk_ita_naval_t2_catapult_crew	5	18	mk_t2_light	2500	artillery	15	art_fld	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_onager_ship_light_crew	mk_infantry_light	25	11	35	0		0		0	mk_t2_sidearm_mix		4	mk_t2_light	mk_all_catapult	mk_trained_missile_inf	mk_none	true	trained	1	mk_ita_t2_nav_officers		mk_nav_catapult	true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_artillery_ship	selected_artillery_siege	selected_artillery_siege	1.0000	20.0000
mk_ita_naval_t2_crossbow_marines	5	27	mk_t2_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_axe_shield_ltd_cwe_crossbow1_camel	mk_infantry_light	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_crossbow_fire	3	mk_t2_light	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t2_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_balistarii	selected_balistarii	1.0000	20.0000
mk_ita_naval_t2_gun_crew	5	18	mk_t2_light	2500	artillery	15	art_fld	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_onager_ship_light_crew	mk_infantry_light	25	11	35	0		0		0	mk_t2_sidearm_mix		4	mk_t2_light	mk_placeholder	mk_trained_missile_inf	mk_none	true	trained	1	mk_ita_t2_nav_officers		mk_nav_cannon_broadside_light	true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_artillery_ship	selected_artillery_siege	selected_artillery_siege	1.0000	20.0000
mk_ita_naval_t2_heavy_marines	0	0	mk_t2_medium-heavy	2880	inf_melee	25	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	36	22	40	0		0		0	mk_t2_sidearm_mix		6	mk_t2_medium_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_ita_t2_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_heavy	200.0000	200.0000		0	0	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t2_light_marines	5	3	mk_t2_light-medium	2880	inf_melee	25	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_light	30	16	35	0		0		0	mk_t2_sidearm_mix	mk_javelin_precursor	6	mk_t2_light_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	trained	0	mk_ita_t2_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t3_admiral_guard	15	18	mk_t3_heavy_plate	2880	inf_melee	40	com	25	36	26	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	40	26	50	0		0		0	mk_t3_sidearm_mix		6	mk_t3_heavy_mid	mk_placeholder	mk_elite_melee_inf	mk_none	false	elite	0	mk_ita_t3_nav_officers		mk_nav_cannon_centerline	true	60.0000	2000.0000	0.0000	mk_marine_heavy_commander	200.0000	200.0000		0	50	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t3_archer_marines	5	24	mk_t3_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_axe_shield_bow_horse	mk_infantry_light	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_longbow_weak	3	mk_t3_light	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t3_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_archers	selected_archers	1.0000	20.0000
mk_ita_naval_t3_cannon_crew	5	18	mk_t3_light	2500	artillery	15	art_fld	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_onager_ship_light_crew	mk_infantry_light	25	11	35	0		0		0	mk_t3_sidearm_mix		4	mk_t3_light	mk_placeholder	mk_trained_missile_inf	mk_none	true	trained	1	mk_ita_t3_nav_officers		mk_nav_cannon_centerline	true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_artillery_ship	selected_artillery_siege	selected_artillery_siege	1.0000	20.0000
mk_ita_naval_t3_crossbow_marines	5	27	mk_t3_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_axe_shield_ltd_cwe_crossbow1_camel	mk_infantry_light	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_crossbow_windlass_fire	3	mk_t3_light	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t3_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_balistarii	selected_balistarii	1.0000	20.0000
mk_ita_naval_t3_handgunner	5	32	mk_t3_light	2880	inf_ranged	15	inf_mis	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_arquebus_horse	mk_infantry_light	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_handgun_arquebus	3	mk_t3_light_mid	mk_placeholder	mk_trained_missile_inf	mk_none	false	trained	0	mk_ita_t3_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_support_ship	selected_inf_missile	selected_inf_missile	1.0000	20.0000
mk_ita_naval_t3_heavy_marines	0	0	mk_t3_medium-heavy_plate	2880	inf_melee	25	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	36	22	40	0		0		0	mk_t3_sidearm_mix		6	mk_t3_medium_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_ita_t3_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_heavy	200.0000	200.0000		0	0	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t3_light_marines	5	3	mk_t3_light-medium	2880	inf_melee	25	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_light	30	16	35	0		0		0	mk_t3_sidearm_mix	mk_javelin_precursor	6	mk_t3_light_mid	mk_placeholder	mk_trained_melee_inf	mk_none	false	trained	0	mk_ita_t3_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	25	true		naval_selected_assault_ship	selected_inf_melee	selected_inf_melee	1.0000	20.0000
mk_ita_naval_t3_seamen	0	8	mk_t3_light	2880	inf_melee	30	inf_mel	0	0	0	att_alan_alani_cavalry_raiders_long	rome_man_spear_2h_javelin_foot	mk_infantry_light	20	10	30	0		0		0	mk_t3_spear	mk_javelin	6	mk_t3_light	mk_placeholder	mk_rabble_melee_inf	mk_none	false	poorly_trained	0	mk_ita_t3_nav_officers			true	60.0000	2000.0000	0.0000	mk_marine_light	200.0000	200.0000		0	5	true		naval_selected_generic	selected_generic	selected_skirmishers	1.0000	20.0000
mk_ita_t1_knights	0	0	mk_t1_heavy	3600	cavalry	150	cav_shk	10	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_gen_t1_genoa_knightly_horses	0		70	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_gen_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_ita_t1_knights_dismounted	0	0	mk_t1_heavy	3240	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	36	22	40	0		0		0	mk_t1_sidearm_mix		6	mk_t1_heavy_mid	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_gen_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_ita_t2_knights	0	0	mk_t2_heavy_plate	3600	cavalry	180	cav_shk	25	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_gen_t1_genoa_knightly_horses	0		70	mk_t2_lance_arret_sidearm		4	mk_t2_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_gen_t2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_ita_t2_knights_dismounted	0	0	mk_t2_heavy_plate	3240	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	36	22	40	0		0		0	mk_t2_sidearm_mix		6	mk_t2_heavy_mid	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_gen_t2_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_ita_t3_knights	0	0	mk_t3_heavy_plate	3600	cavalry	195	cav_shk	35	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_euro_horses_harness_lancer_heavy	0		70	mk_t3_lance_arret_sidearm		4	mk_t3_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_merc_t3_italian_knights_late_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_ita_t3_knights_dismounted	0	0	mk_t3_heavy_plate	3240	inf_melee	55	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_falx_javelin_precursor_foot	mk_infantry_heavy	44	22	40	0		0		0	mk_t3_short_polearm		6	mk_t3_heavy_plate	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_merc_t3_italian_knights_late_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_jer_t1_bodyguard_baron	0	0	mk_t1_heavy	3600	cavalry	150	com	25	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_jer_t2_bal_jer_he_poulain_horse	0		80	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	elite	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_jer_t1_crossbowmen	5	27	mk_t1_medium	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t1_sidearm_mix	mk_crossbow	3	mk_t1_medium	mk_all_crossbowmen	mk_trained_missile_inf	mk_none	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	25	true		selected_balistarii	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_jer_t1_foot_turcopoles	5	27	mk_t1_light	2880	inf_ranged	15	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_bow_composite_horse	mk_infantry_light	30	16	35	0		0		0	mk_t1_sidearm_mix	mk_composite_bow	3	mk_t1_light_mid	mk_eur_turcopoles	mk_trained_missile_inf	mk_all_+cost	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	25	true		selected_auxiliaries	selected_archers	selected_archers	1.0000	10.0000
mk_jer_t1_ibelin_bodyguard	0	0	mk_t1_heavy	3600	cavalry	150	com	25	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_jer_t1_bal_jer_he_1_ibelin_horse	0		80	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	elite	0	mk_jer_t1_john_ibelin			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_jer_t1_king_bodyguard	0	0	mk_t1_heavy	3600	cavalry	150	com	25	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_jer_t1_bal_jer_kingsguard_horse	0		80	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	elite	0	mk_jer_t1_king			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
mk_jer_t1_knights	0	0	mk_t1_heavy	3600	cavalry	150	cav_shk	10	36	22	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	36	22	40	0	mk_jer_t1_barded_horse	0		70	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	well_trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_melee	selected_lancers	1.5000	10.0000
mk_jer_t1_knights_dismounted	0	0	mk_t1_heavy	3240	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	36	22	40	0		0		0	mk_t1_sidearm_mix		6	mk_t1_heavy_mid	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	well_trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_jer_t1_lazarus_knights	0	0	mk_t1_heavy	3600	cavalry	150	cav_shk	10	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_jer_t1_laz_horses	0		70	mk_t1_lance_sidearm		4	mk_t1_heavy_mid	mk_eur_knights	mk_trained_melee_cav	mk_none	false	elite	0	mk_jer_t1_laz_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_melee	selected_lancers	1.5000	10.0000
mk_jer_t1_lazarus_knights_dismounted	0	0	mk_t1_heavy	3240	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_heavy	40	26	50	0		0		0	mk_t1_sidearm_mix		6	mk_t1_heavy_mid	mk_eur_knight_dismounted	mk_trained_melee_inf	mk_none	false	elite	0	mk_jer_t1_laz_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_jer_t1_lazarus_sergeants	0	0	mk_t1_medium	2880	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t1_sidearm_mix		6	mk_t1_medium_mid	mk_all_sergeants	mk_trained_melee_inf	mk_none	false	trained	0	mk_jer_t1_laz_officer			true	60.0000	2000.0000	0.0000	att_heavy_disciplined	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_jer_t1_maronite_skirmishers	0	8	mk_t1_light-medium	2880	inf_ranged	20	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_horse	mk_infantry_light	20	10	30	0		0		0	mk_t1_spear_short	mk_javelin	3	mk_t1_light_mid	mk_all_skirm	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	poorly_trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	mk_ignore_terrain_hide_scrub_light_heat	30.0000	60.0000		0	5	true		selected_javelinmen	selected_javelinmen	selected_javelinmen	1.0000	10.0000
mk_jer_t1_militia_archers	0	27	mk_t1_light-medium	2880	inf_ranged	10	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_bow_composite_horse	mk_infantry_light	20	10	30	0		0		0	mk_t1_sidearm_lq	mk_composite_bow_weak	3	mk_t1_light	mk_all_militia	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	poorly_trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	mk_light_heat	30.0000	60.0000		0	5	true		selected_militia	selected_bowmen	selected_archers	1.0000	10.0000
mk_jer_t1_militia_crossbowmen	0	27	mk_t1_light	2880	inf_ranged	10	inf_mis	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_ltd_cwe_crossbow1_horse	mk_infantry_light	20	10	20	0		0		0	mk_t1_sidearm_lq	mk_crossbow	3	mk_t1_light	mk_all_crossbowmen	mk_rabble_missile_inf	mk_poorly_trained_rabble_missile	false	rabble	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_auxiliaries	selected_balistarii	selected_balistarii	1.0000	10.0000
mk_jer_t1_militia_spearmen	0	0	mk_t1_light	2880	inf_melee	15	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_light	24	13	30	0		0		0	mk_t1_spear		8	mk_t1_light_mid	mk_all_militia	mk_rabble_spear_inf	mk_none	false	poorly_trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	mk_light_heat	30.0000	60.0000		0	0	true		selected_militia	selected_spears	selected_militia	1.0000	10.0000
mk_jer_t1_mounted_crossbowmen	5	27	mk_t1_medium	3600	cavalry	25	cav_mis	10	30	16	att_cel_axe_warriors_long	rome_man_sword_ltd_cwe_crossbow1_horse	mk_infantry_medium	30	16	35	0	mk_euro_horses_light	0		80	mk_t1_sidearm_mix	mk_crossbow	3	mk_t1_medium	mk_eur_mounted_crossbow	mk_trained_missile_cav	mk_none	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	mk_mounted_crossbow_light	30.0000	60.0000		0	40	true		selected_balistarii	selected_balistarii	selected_balistarii	1.5000	10.0000
mk_jer_t1_mounted_serjeants	0	0	mk_t1_medium	3600	cavalry	100	cav_shk	30	30	16	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0	mk_default_horses_melee_spear	0		80	mk_t1_cavalry_spear		4	mk_t1_medium_mid	mk_all_mounted_sergeants	mk_trained_melee_cav	mk_none	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_cavalry_melee	selected_cavalry_melee	selected_cavalry_melee	1.5000	10.0000
mk_jer_t1_spearmen	0	0	mk_t1_medium	2880	inf_melee	20	inf_pik	0	0	0	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_medium	34	19	35	0		0		0	mk_t1_spear		8	mk_t1_medium_mid	mk_placeholder	mk_trained_spear_inf	mk_none	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_spearmen	selected_spears	selected_spears	1.0000	10.0000
mk_jer_t1_swordsmen	0	0	mk_t1_medium	2880	inf_melee	25	inf_mel	0	0	0	att_cel_axe_warriors_long	rome_man_sword_shield_javelin_precursor_horse	mk_infantry_medium	30	16	35	0		0		0	mk_t1_sidearm_mix		6	mk_t1_medium_mid	mk_all_sergeants	mk_trained_melee_inf	mk_none	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_heavy	30.0000	60.0000		0	0	true		selected_inf_melee	selected_inf_melee	selected_inf_melee	1.0000	10.0000
mk_jer_t1_turcopole_scouts	0	0	mk_t1_light	3600	cavalry	90	cav_shk	30	30	16	att_cel_axe_warriors_long	rome_man_spear_shield_javelin_precursor_horse	mk_infantry_light	30	16	35	0	mk_default_horses_light_spear	0		70	mk_t1_cavalry_spear		4	mk_t1_light_mid	mk_eur_turcopoles	mk_tribal_melee_cav	mk_cav_all-num	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	att_light	30.0000	60.0000		0	0	true		selected_auxiliary_horse	selected_cavalry	selected_scouts	1.0000	10.0000
mk_jer_t1_turcopoles	5	27	mk_t1_light	3600	cavalry	45	cav_mis	10	30	16	att_cel_axe_warriors_long	rome_man_sword_shield_bow_composite_horse	mk_infantry_light	30	16	35	0	mk_default_horses_light	0		70	mk_t1_sidearm_mix	mk_composite_bow_horse	3	mk_t1_light_mid	mk_eur_turcopoles	mk_tribal_missile_cav	mk_cav_all-num	false	trained	0	mk_jer_t1_officer			true	60.0000	2000.0000	0.0000	mk_horse_archer_light	30.0000	60.0000		0	40	true		selected_auxiliary_horse	selected_horse_archers	selected_bow_horsemen	1.5000	10.0000
mk_jer_t2_bodyguard_baron	0	0	mk_t2_heavy_plate	3600	cavalry	180	com	40	36	26	att_cel_axe_warriors_long	rome_man_lance_knight	mk_infantry_heavy	40	26	50	0	mk_jer_t2_bal_jer_he_poulain_horse	0		80	mk_t2_lance_arret_sidearm		4	mk_t2_heavy_mid	mk_placeholder	mk_trained_melee_cav	mk_none	false	elite	0	mk_jer_t2_officer			true	60.0000	2000.0000	0.0000	mk_commander_banner_guard_heavy	30.0000	60.0000		0	0	true		selected_cavalry_shock	selected_cavalry_shock	selected_cavalry_shock	1.5000	10.0000
